region,CX_ConsequenceofError,CX_ContactWithOthers,CX_CoordinateorLeadOthers,CX_CrampedWorkSpaceAwkwardPositions,CX_DealWithExternalCustomers,CX_DealWithPhysicallyAggressivePeople,CX_DealWithUnpleasantorAngryPeople,CX_DegreeofAutomation,CX_ElectronicMail,CX_ExposedtoContaminants,CX_ExposedtoDiseaseorInfections,CX_ExposedtoHazardousConditions,CX_ExposedtoHazardousEquipment,CX_ExposedtoHighPlaces,CX_ExposedtoMinorBurnsCutsBitesorStings,CX_ExposedtoRadiation,CX_ExposedtoWholeBodyVibration,CX_ExtremelyBrightorInadequateLighting,CX_FacetoFaceDiscussions,CX_FreedomtoMakeDecisions,CX_FrequencyofConflictSituations,CX_FrequencyofDecisionMaking,CX_ImpactofDecisionsonCoworkersorCompanyResults,CX_ImportanceofBeingExactorAccurate,CX_ImportanceofRepeatingSameTasks,CX_InanEnclosedVehicleorEquipment,CX_InanOpenVehicleorEquipment,CX_IndoorsEnvironmentallyControlled,CX_IndoorsNotEnvironmentallyControlled,CX_LettersandMemos,CX_LevelofCompetition,CX_OutdoorsExposedtoWeather,CX_OutdoorsUnderCover,CX_PaceDeterminedbySpeedofEquipment,CX_PhysicalProximity,CX_PublicSpeaking,CX_ResponsibilityforOutcomesandResults,CX_ResponsibleforOthersHealthandSafety,CX_SoundsNoiseLevelsAreDistractingorUncomfortable,CX_SpendTimeBendingorTwistingtheBody,CX_SpendTimeClimbingLaddersScaffoldsorPoles,CX_SpendTimeKeepingorRegainingBalance,CX_SpendTimeKneelingCrouchingStoopingorCrawling,CX_SpendTimeMakingRepetitiveMotions,CX_SpendTimeSitting,CX_SpendTimeStanding,CX_SpendTimeUsingYourHandstoHandleControlorFeelObjectsToolsorControls,CX_SpendTimeWalkingandRunning,CX_StructuredversusUnstructuredWork,CX_Telephone,CX_TimePressure,CX_VeryHotorColdTemperatures,CX_WearCommonProtectiveorSafetyEquipmentsuchasSafetyShoesGlassesGlovesHearingProtectionHardHatsorLifeJackets,CX_WearSpecializedProtectiveorSafetyEquipmentsuchasBreathingApparatusSafetyHarnessFullProtectionSuitsorRadiationProtection,CX_WorkWithWorkGrouporTeam,SK_ActiveLearning,SK_ActiveListening,SK_ComplexProblemSolving,SK_Coordination,SK_CriticalThinking,SK_EquipmentMaintenance,SK_EquipmentSelection,SK_Installation,SK_Instructing,SK_JudgmentandDecisionMaking,SK_LearningStrategies,SK_ManagementofFinancialResources,SK_ManagementofMaterialResources,SK_ManagementofPersonnelResources,SK_Mathematics,SK_Monitoring,SK_Negotiation,SK_OperationMonitoring,SK_OperationandControl,SK_OperationsAnalysis,SK_Persuasion,SK_Programming,SK_QualityControlAnalysis,SK_ReadingComprehension,SK_Repairing,SK_Science,SK_ServiceOrientation,SK_SocialPerceptiveness,SK_Speaking,SK_SystemsAnalysis,SK_SystemsEvaluation,SK_TechnologyDesign,SK_TimeManagement,SK_Troubleshooting,SK_Writing,target_churn
"Amarillo, TX",2.8307733355385265,4.560403072569234,3.6169264972343202,1.8886366429608394,3.794674623738905,1.718447970303398,3.3512776705808847,2.1128567543230976,3.592573184850323,2.6222794016575706,2.061143054560156,1.7532410606979438,1.8614689857948803,1.4923148464634213,2.068745333259827,1.1743019166804491,1.257578730911296,1.8741281290773102,4.59055292279986,3.903521013653821,3.1537938769134644,3.907259576970432,3.863231490159325,4.165398158663653,3.3910223128801658,2.0883490196078434,1.445386790892552,4.008413411250161,2.046254027234136,3.0721581454324935,2.9479481742837716,2.2230562985831632,1.6846363342337871,1.7528705220794973,3.598484021537387,2.070011981549883,3.1928616608780347,3.2038391532058,2.9962497675358803,2.433415333443593,1.3438865575096017,1.5722523035080949,1.9097350203061545,3.1662290975246705,2.791420541374938,3.4022184537920133,3.308483271771689,2.9000439017218884,3.938451436132091,4.213671591598214,3.823255765661466,2.2093708032416344,2.7112533877281,1.435910711726115,4.276561269456236,2.950464428395538,3.576493478141022,2.942811801459103,3.194942341547678,3.312315820423765,1.455910193505706,1.4579510447102928,1.1744732675450686,2.7695015087197015,3.0789539151368137,2.6298067221640298,1.8304283771615488,1.9237571016410313,2.5535808331955088,2.4075125052832753,3.2270938272966165,2.7177367697594503,2.327750684528732,2.011636462870059,1.7693254718194682,2.8311945825752978,1.369584004998438,2.1632133083411436,3.310033250638587,1.4451300512707426,1.4865207821085322,3.1780637594869248,3.253524538287668,3.5304045904772403,2.432657658452322,2.3987658525828324,1.5666453240715217,3.1044274767076465,1.8349799290662845,2.9702021059595345,10.565733561574866
"Ames, IA",2.800007106411895,4.53565399721272,3.6288135286732777,1.882353639012704,3.703242286030199,1.62428302408348,3.266924063900119,2.126234177579674,3.5775258514448938,2.613006334726973,1.968731419094019,1.768805109245246,1.8944235743984887,1.5016856132591596,2.146745009962798,1.1722273130391716,1.2587328242516382,1.847461859184778,4.5969038273268605,3.913046174400792,3.1189888393628413,3.8813369729219214,3.818561153150663,4.1290011517685405,3.321964168480702,2.056749018117319,1.4754287919099778,4.046786462112574,2.0380659157135783,3.0306633150202136,2.9431088075740304,2.2399937804498804,1.682630501134492,1.7849335199198368,3.5436062909597683,2.0650891008143004,3.236970180712484,3.221228948550499,2.988709996199164,2.4542381166280824,1.3472352717597873,1.583025534708545,1.9436140308443617,3.153357601096484,2.7419729910277226,3.4454557317761423,3.327485562581344,2.9406514863573014,3.9446402450963456,4.160641247134976,3.783532151618811,2.235416110938346,2.770356760305449,1.4302186862928026,4.280903205371849,2.9635210600877646,3.5630733100676086,2.9559601142554395,3.2061179986869837,3.3308532070995014,1.4775526070280915,1.4831017126798198,1.168555739838522,2.7690957004480383,3.08830543749928,2.6336791403199618,1.9120646372504981,2.005267601902722,2.5930861753222074,2.448963938126994,3.217721318083918,2.698588622830356,2.3240869930778714,2.0127574029922948,1.8305535169252387,2.813591790193843,1.391667841470578,2.216695506950923,3.318794766363751,1.454104442371261,1.5466076154935904,3.1427019914078067,3.2304372343733805,3.5095461686419496,2.479609101275008,2.441748165808599,1.6055413427317646,3.0999843820185897,1.856295186759269,2.974694643124518,10.613028169014084
"Anchorage, AK",2.8837312106182003,4.547644817499681,3.6607380666643543,1.9044227301631347,3.802114541061126,1.6496198513174476,3.263835147352965,2.167289512446094,3.738448461725226,2.57170998346687,1.9632386759622165,1.7716869226411385,1.8933876799278553,1.5490016093787937,2.03560173424439,1.2195687928502883,1.2762302452221568,1.9046584440359335,4.604627151330165,3.9548516018637345,3.148044015122611,3.9301306209751075,3.879097293422589,4.185418251187957,3.4096982345392113,2.143835711560473,1.4683115026649554,4.064488980611148,2.0419005121801765,3.1739142890176084,2.990263535777462,2.258649076803903,1.6854657579226064,1.7395278299978034,3.5501476720659473,2.110508117419907,3.2488897575526345,3.2076463320731157,2.9737757090169143,2.345076376122923,1.355897596337276,1.5541491866393813,1.866753434381973,3.1241943348016603,2.9504112402159715,3.255323300151457,3.2570782722301224,2.761357855549004,3.97813416577064,4.285389270808042,3.841004747204976,2.2067490062779647,2.67967349496491,1.4860901067138381,4.292476077832888,3.025512688888118,3.6173166684009113,3.0289090192269894,3.2221967234342666,3.385389652341808,1.4626316002451065,1.4600927612639174,1.1833818320557732,2.7863452163758917,3.134788984079637,2.6670900350317366,1.8922140173193207,1.979760831512377,2.6088855167470197,2.4695151769507357,3.260285722544021,2.735748670990716,2.369978909275895,2.014756990739135,1.8575362191159979,2.8512726440289966,1.4307885956088933,2.2007834368099153,3.388122664261848,1.441289385268172,1.612233383048339,3.1727671094770677,3.263260754049461,3.567593271131768,2.531527249604014,2.4872087405917243,1.594508175228053,3.1274198744407062,1.8656192154278382,3.056823398425306,10.173546440009854
"Ann Arbor, MI",2.860863823419379,4.5395983983983985,3.663614733925845,1.8028891679558348,3.6925973245973247,1.681627067471512,3.243719414363859,2.1181261867928534,3.869097544008655,2.500095317539762,2.1597724653946875,1.725376164042831,1.7503535879313659,1.3784866887089111,1.933367049878161,1.2371779193334749,1.1726067926512371,1.7589856502967613,4.615932061354284,3.9854359895248783,3.1150437508215285,3.8399586576475464,3.827093679538124,4.1729974014418465,3.3564601126378903,1.8939160048937829,1.3542136115913894,4.178208454919566,1.895090791801903,3.180508265841599,2.9882842539509205,1.9675284355062133,1.5386996794774572,1.7069403079847525,3.5666346993458107,2.2069194204305314,3.2212784623006847,3.163800893823116,2.94210661772884,2.269520118097896,1.268055633411189,1.5115107572218682,1.78788924682258,3.033046092557204,2.9960865451309897,3.2041962224851113,3.1314292979848535,2.745553072264183,4.029445955045955,4.257640256418035,3.807904472148916,1.963369963903297,2.638073536162425,1.4454825310158643,4.295645223000778,3.0835508720842055,3.6791471087248864,3.072221518488185,3.2422623229289895,3.434225930981486,1.416316437649771,1.4540142061253172,1.1474474009362898,2.885496712874491,3.178439676039676,2.751586451097562,1.8530149118815786,1.9607677981011316,2.6269132991577435,2.4683154427154426,3.3018751802307356,2.737044422199978,2.302047097602653,1.9062676090231647,1.9394398580398582,2.862701457012568,1.4767552562663673,2.1585333838889396,3.467744481855593,1.387190139634584,1.7540337408115185,3.1933490743268518,3.3156505657172324,3.6235504797727023,2.5745913084801972,2.5399240027906695,1.6405639113861334,3.133425702470147,1.7917583098249765,3.14371677536122,9.773068863005019
"Anniston-Oxford-Jacksonville, AL",2.8960319306648423,4.508383396054282,3.6066272094879688,2.001338807161592,3.6541144942410764,1.6659533584217128,3.2859318052229445,2.1385676816056565,3.428930778880146,2.8018882426730527,1.9589110502907972,1.9005715589006729,2.137642376553769,1.5620099213137189,2.266101493898962,1.170951533812293,1.335593568251796,1.9550851864522751,4.591037404493101,3.887869312350325,3.0975340403694833,3.926804082563576,3.8347953016307446,4.185827232295587,3.4114123617288175,2.0775875242330937,1.6241000114038089,3.881664043790626,2.262081081081081,2.9737543619568934,2.9283563690272554,2.2539137872049264,1.6841009237085185,1.9749402440415098,3.5634693807731783,1.992564944691527,3.1911471091344508,3.2950196145512605,3.152941726536663,2.5482480328429693,1.3806113581936366,1.5936026912988939,1.9653024290112897,3.199819705781731,2.647515908313377,3.5168047667921085,3.4848429695518304,2.941828372676474,3.889499372790512,4.0468816284639075,3.853021325122591,2.3815755502337783,3.036332535066712,1.53510080967043,4.273393545444178,2.893358193636675,3.5040618086440873,2.9063496407800207,3.1676760177899417,3.2784332306990533,1.6218536891321702,1.5913348158284868,1.2491971718553996,2.7398137758011174,3.0498011175732693,2.5791108450222375,1.8134765651727676,1.9421670657999772,2.534172881742502,2.4221635306192266,3.2178088721633022,2.6450467556163755,2.4616889040939673,2.1716064545558216,1.7661285209259894,2.75391435739537,1.3910108336184286,2.2882139354544417,3.26086794389326,1.6108815144258182,1.4868891549777625,3.088749572357167,3.1868917778538033,3.4625184171513284,2.4302414186338237,2.3911189417265364,1.5741791538373817,3.0577155890067282,1.9723034553540884,2.909590717299578,10.777379649890591
"Appleton, WI",2.8393873844121535,4.484141182298547,3.5414261155144575,1.9789498568912374,3.5694054564802586,1.5856161566123588,3.1934454168501394,2.1706839864964036,3.411470919565536,2.7698730368413327,1.803245963599002,1.8463618266549244,2.1475565279612505,1.6082486606487596,2.2150139989725526,1.166296547042419,1.3194001724644062,1.9572892631733452,4.567430995890209,3.8984140430060177,3.0586682628797885,3.900446682812271,3.8276550344928815,4.168888705416116,3.355508549831205,2.0594936885366213,1.6261176610890942,3.890449361514751,2.25986876192573,2.9673940444738003,3.0072947857038015,2.2374328306179363,1.7156845369147218,2.019072214883311,3.522257485689124,2.0087278548363425,3.199835443270219,3.19545668207838,3.123785281814179,2.507325810949655,1.4330794253632761,1.6318098121238809,1.9241393659180979,3.1874993211507414,2.7387357258182883,3.440730276676941,3.421573645970938,2.895753008953471,3.9150703067664763,4.02513687068839,3.8470076691618966,2.345349772493762,2.9336337516512545,1.5297918317921622,4.203411786290914,2.9033990899750477,3.500401731982974,2.9244378761191836,3.1371931417877588,3.289848341406135,1.6479444627917217,1.5970469139879642,1.2345285116688685,2.7053124908263615,3.0472692279465723,2.5685419969176575,1.8065138154997797,1.898634228680464,2.4952226625568765,2.4059785153383237,3.176997486423015,2.6323427087920153,2.434737083516806,2.1396100102744753,1.793222552473213,2.759896686481726,1.3839484808454425,2.249641329076765,3.261730148246,1.6042267539997066,1.473775502715397,3.0280170996624105,3.1527580177601644,3.432897310289153,2.4111312931161013,2.382035979010715,1.6034436371642449,3.050049482606781,1.9447668611478057,2.9140701416409804,10.456894880606221
"Arecibo, PR",2.7523753308628907,4.574511381683431,3.609426680783484,1.7513975648491267,3.8377871889888833,1.7120645844362097,3.4277305452620435,2.1362996294335628,3.577065643197459,2.5751529910005293,2.117982001058761,1.627345685547909,1.7551577554261515,1.3917098994176813,1.9531164637374274,1.1652233986236105,1.1863287453679194,1.7809348861831658,4.58548755955532,3.8220952885124406,3.1411238750661727,3.8956352567496033,3.8564346214928533,4.22431286394918,3.465894653255691,1.900169401799894,1.369713605082054,4.076289571201694,1.8840799364743248,2.981567496029645,2.9450667019587082,2.050373213340392,1.5143928004235045,1.7630905240868184,3.6187792482795134,1.9612948650079407,3.1469544732662786,3.096885124404447,2.892246161990471,2.4152228692429856,1.2746998411858126,1.5040555849655903,1.839926416093171,3.2341064055055586,2.798462678665961,3.420160402329275,3.3690915828480676,2.9467358390682903,3.9387983059820013,4.19714399152991,3.8130635256749605,2.087749073583907,2.5872525145579672,1.354188459502382,4.297704605611434,2.9276940179989412,3.584091582848068,2.8932212811011118,3.1576987824245633,3.268079936474325,1.3884806776071996,1.3828877713075702,1.1008470089994706,2.7594923239809424,3.0433260984647963,2.588059290629963,1.812987294865008,1.9041101111699312,2.520225516146109,2.431083112758073,3.1922646903123346,2.7188618316569615,2.280566437268396,1.9793864478560086,1.7244060349391213,2.855690841715193,1.3580476442562202,2.155555320275278,3.3006500794070934,1.3619242985706723,1.418079936474325,3.2097141344626787,3.232902064584436,3.5094981471678137,2.3502228692429856,2.327369507676019,1.5413133933298042,3.0860555849655906,1.7740905240868183,2.9711529910005297,10.757502206531333
"Asheville, NC",2.834780538507226,4.525974152533052,3.609204799929607,1.904403825425108,3.73745935898282,1.6886306122000043,3.3158659231395324,2.1347032820783562,3.456984139554324,2.6324515827448907,2.0308077278426713,1.7563923865461184,1.9020071932950573,1.4854084119756263,2.1545460634857783,1.1965227127741482,1.2470854066301502,1.8643707626652588,4.582794056182494,3.898274104137794,3.1282784927077145,3.8851379044853602,3.836299654633846,4.158912525572494,3.3580370113728852,2.0149019666072725,1.4564140214259003,4.0118436613211905,2.0337648870410696,2.9993090917090126,2.963448855012209,2.167386502122792,1.647566015530478,1.8332145449745925,3.625574066741459,2.072148023493698,3.1925114278800675,3.241310686552718,2.978293495237467,2.498321762467278,1.3416997404254383,1.5973853802327371,1.9364827756879825,3.198880166743659,2.6740835918080026,3.5018765920939745,3.367023823665281,2.9510884203348073,3.9011150047295367,4.116762599265272,3.7880196110781146,2.246855155194791,2.8366090433137554,1.458849424756374,4.259674497899206,2.9392083195846808,3.5506051386964077,2.920158417475087,3.1793621835060164,3.3012036230449415,1.4696030489012077,1.4874004817527884,1.174832464418487,2.74744248663631,3.0648914406388172,2.6089578631294135,1.8250071932950573,1.916271453397567,2.5387894366352097,2.4230136496623333,3.2124203018104227,2.6822235750896413,2.3365891572625883,2.035390428737984,1.7748514705558855,2.8033486548318267,1.3741861457577158,2.196978046151477,3.2773463450581843,1.4470926329219735,1.5167493125673686,3.154328801777426,3.2393378098946304,3.4993586968477093,2.4338588838293846,2.397460117908445,1.5704059042213863,3.073077597395455,1.8512377527002353,2.936294144173871,10.666319647315026
"Athens-Clarke County, GA",2.801674973384228,4.562968580405599,3.6456390070369507,1.8383598530290046,3.790280984653735,1.6718487912544469,3.337529069616473,2.108910661888811,3.5971759756952557,2.5518706940874036,2.0435087351665757,1.7107829633091844,1.7985557684817326,1.438269663213108,2.078284612188725,1.189045119576225,1.2030999896133574,1.8045835501545013,4.5989944067928645,3.876228622990834,3.149106946067357,3.8924527433720235,3.841435122432552,4.151653550933499,3.375982194697619,1.9812853184804342,1.4099354210485315,4.079610537249097,1.9455730206953858,3.0534570953753475,2.9581589078445116,2.130837251694321,1.6152299888343589,1.729908410583989,3.609630508166498,2.091999013268936,3.187036924515074,3.178213505232271,2.9258090259925735,2.4079862065383915,1.3178448157669236,1.5513703201682636,1.8783998831502686,3.146474947417621,2.7559377424631926,3.4365734309677753,3.297051668354496,2.925894562592506,3.927699831217055,4.189919088052765,3.7991051258082105,2.137271701591753,2.661813115733167,1.4318086209135052,4.298306026849472,2.989808241801044,3.6111895666173304,2.9584673132351793,3.2119930954792135,3.3391865830541922,1.4249250084391472,1.441090298875646,1.1578763522110564,2.79137621458804,3.0997039235543093,2.6589183116512167,1.8478550024668274,1.9496752823868504,2.5758400924411204,2.424265988938225,3.2399772714289425,2.7323903741788063,2.289232725714731,1.9666262392563163,1.7913166575783541,2.852792887746358,1.3957905585417154,2.1610201864402376,3.3362908545610344,1.3977020072187167,1.5291974916257691,3.2017669341227184,3.281538955103737,3.5563588169613873,2.462785910519073,2.427520321466594,1.5759797304666199,3.1079437173794497,1.8056155436109165,3.005153709329802,10.738154138915318
"Atlanta-Sandy Springs-Roswell, GA",2.833586876645769,4.522291191101911,3.619055417358795,1.8476760116053481,3.731414256558035,1.6201108088463465,3.2547664095585427,2.1545232258722837,3.635868483752932,2.5392344754836733,1.8511152149791896,1.7171415877485354,1.8823639274512534,1.4876776425776488,2.0419075378395837,1.1608589751316651,1.2471723518361864,1.867863520304373,4.587426628359883,3.934972774997221,3.137292355741443,3.905894617610743,3.8519100984422474,4.163401984700123,3.3591825714107735,2.112012636945956,1.5009900892904762,4.021572139937698,2.0824532565174216,3.0939593088707,3.0213607799037967,2.2067557199656185,1.6798991830179426,1.784964729691038,3.505676836594483,2.0947727199738573,3.221907524903962,3.1218038041278073,2.9479039935515567,2.3334859946242736,1.3389127242288816,1.5410128455780194,1.8300775947230759,3.1008791747189104,2.931136951665147,3.2675146790397696,3.2519772583101973,2.7638028906850374,3.9511764741080166,4.209783027713015,3.855235978472813,2.2253728130669725,2.6765501162110223,1.4232005368210658,4.27069453042899,2.9768040039434136,3.5891889686176044,2.9840345624630813,3.1902337025260885,3.3576558021176552,1.4710778465702319,1.4609704169562727,1.1735997676791283,2.7529931092883686,3.1131862848013383,2.6433398259313394,1.8599831982897808,1.939318075370302,2.561722352710605,2.4392073332255126,3.2284910424795696,2.7234897025226195,2.322346131143499,1.9953265262335127,1.8375010430157834,2.8437682399851187,1.422383638447789,2.1427853749140575,3.3495696346908224,1.443370363898545,1.502417906426749,3.1212243427006023,3.238334452517525,3.5386310214414793,2.488599064819604,2.4484509059198754,1.5843912693082218,3.096484730474402,1.8146395653110858,3.0206789269620122,10.192193171655532
"Atlantic City-Hammonton, NJ",2.719944135302846,4.569706191825172,3.603512545528126,1.8339442027519224,3.8674768986914874,1.766385269121813,3.445782308107379,2.0628960103871576,3.276322440307568,2.607099504249292,2.081022106434642,1.6778623870227978,1.7020929785511938,1.4319157223796035,2.060737370160529,1.1600741939835424,1.1927747369486037,1.848333451369216,4.558317347902333,3.8130178234183187,3.1358022730338595,3.881403345474167,3.8157080466747604,4.157553908673951,3.3791961250505866,1.905426800890328,1.3492727640631323,4.106259004451639,1.8865729124510995,2.930274450290031,2.934408657088898,2.121390058006205,1.6235672635909888,1.7028053082422772,3.70963049709969,2.0914054363955215,3.1322685822204233,3.222050536220154,2.8951102792391747,2.5567213004181846,1.3055638236881155,1.6312824430055308,1.9375564717388372,3.281475263051396,2.5470803655739918,3.6203335356805613,3.3911642384999325,3.0488885572642657,3.8065325779036825,3.9783404154863082,3.6082672501011737,2.1459206630244165,2.625531346958047,1.3767516187778228,4.276990219883987,2.896278834479968,3.539530689329556,2.847743541750978,3.17113015985431,3.2364710474841494,1.3739179481991095,1.394628777148253,1.1416866990422232,2.730364629704573,2.996608593012276,2.5847148758937,1.7932069337650074,1.8654190948334008,2.5027682786995817,2.373811597868609,3.189104225684608,2.6699867293943074,2.216753591663294,1.9208071462295968,1.6537263253743424,2.8064080163226763,1.3284787535410765,2.1053061850802646,3.2173546978281395,1.3493850330500472,1.4121333805476866,3.226246054229057,3.251413209901524,3.482786355051936,2.3534037501686225,2.3310465904492106,1.5066719614191286,3.010512562390395,1.782360785107244,2.873488280723054,11.28314095269062
"Auburn-Opelika, AL",2.826254291108823,4.525746996223824,3.584367147270855,1.9066333676622038,3.6792722279437005,1.6416874356333677,3.2980853930655685,2.11772871610024,3.404011671815997,2.673713954685891,1.914576210092688,1.7715542396155168,1.976794026776519,1.4908316168898044,2.1875435118434603,1.1656224682457947,1.2863326467559217,1.8528459491932716,4.590739014761414,3.856201596292482,3.104996567112942,3.8806843460350153,3.817845005149331,4.1496202368692074,3.3545058359079984,1.9873666323377959,1.5442836422931687,3.9178894610367316,2.096842001373155,2.939246910401648,2.9367108650875386,2.1785514074836936,1.6642331788534157,1.879638516992791,3.5918544455887402,2.0502700823892894,3.163649931342259,3.2023286989358053,3.054792052866461,2.498836165465156,1.3488820803295571,1.5879752832131822,1.9150105561277033,3.2116779951939582,2.67254231033299,3.5148075008582214,3.423583075866804,2.9458331616889804,3.8926577411603156,4.05128046687264,3.802105990387916,2.284672245108136,2.833200823892894,1.445605561277034,4.266168812221078,2.9031793683487814,3.535731548232063,2.8967175592173016,3.1636736182629592,3.2693341057329213,1.4902660487469963,1.4879196704428426,1.1720389632681085,2.7319909028492964,3.0390896841743906,2.588739014761414,1.8243444043940955,1.9255857363542739,2.53260590456574,2.393193614830072,3.1929311706144867,2.6638227772056298,2.3444288534157227,2.0438698077583246,1.7591051321661515,2.7724623240645383,1.376103844833505,2.196399244764847,3.2641782526604874,1.4639679883281842,1.4467906797116374,3.113624785444559,3.2021242705115003,3.4844751973910055,2.391619893580501,2.371992447648472,1.56553964984552,3.0622960006865774,1.8429288534157224,2.9126343975283215,11.001828883750262
"Augusta-Richmond County, GA-SC",2.8933319317635755,4.5378398606439205,3.623848770623098,1.9267531635431683,3.7309540685567835,1.7196537522024669,3.2987713839500237,2.1322216082011853,3.5658591822841585,2.6632667187249717,2.0728993272465157,1.8101235183405415,1.9420359002082332,1.5184428359762936,2.1018128303700143,1.211776569758129,1.2822387273746596,1.9016668268460677,4.6050684967163225,3.908545010411661,3.146334134230338,3.90310093304501,3.8592551457632545,4.177887514015698,3.3675872777510816,2.0816263615249078,1.5094556102835177,3.9997468364568314,2.091540865769662,3.0504733501521706,2.955589440172994,2.2436983421432006,1.6870419469806184,1.8195727815152973,3.6100486945378822,2.0710085695979497,3.214871776389556,3.2507431323081852,3.0236950584654814,2.4483533757808744,1.3659639796572163,1.5834223330129746,1.9228007168028192,3.134946159698863,2.774393240429281,3.4042637153612048,3.3118060427678997,2.894309626781996,3.9211533317315395,4.19874056943777,3.831866730738427,2.2462855598270064,2.8433115088899568,1.5112556663463077,4.283074463399007,2.977007428319718,3.584485023226013,2.9769287602114365,3.2055478335736027,3.348099651609803,1.5143533757808745,1.5121130466122057,1.1884534678840302,2.7886035159378504,3.1064150448502326,2.6544669029312833,1.8272809546692295,1.9413419629985582,2.5703704348870735,2.4346878303700143,3.2456415985904212,2.7015966882908855,2.3877477975332373,2.0630035639916704,1.824464300016018,2.817201145282717,1.3944096187730257,2.2040655333974053,3.3414418949223132,1.4898151129264778,1.5932123378183565,3.149524267179241,3.2561210956271025,3.52791033958033,2.47149741710716,2.440382408297293,1.5968013174755726,3.1051676677879225,1.8821614207912862,3.0017602514816595,10.33047559146548
"Austin-Round Rock, TX",2.7928271091292145,4.544461127338654,3.6281398589806098,1.816645001751201,3.760237510959315,1.631284344718812,3.2571646348535594,2.132006583219448,3.71629960992851,2.4806568147290142,1.903227649674292,1.686248823948192,1.8119224256006545,1.4682077214620965,1.9985054773682993,1.1649683576250507,1.2302198810556653,1.819485563272541,4.592845126662592,3.9381856258045413,3.1307109409635347,3.875584895679531,3.845763282041069,4.17392032377765,3.3751363148011224,2.031693576410747,1.4076608920901408,4.0785856539611105,1.9718175690885131,3.14249117608233,2.9866671521576404,2.1371103987397455,1.6256467191874424,1.7144313416566896,3.5143763085364768,2.124264181868543,3.2015634022596986,3.1066311069804633,2.933401023174611,2.3113153818038366,1.3297717812806888,1.5325530638772586,1.8253588474577824,3.130841584009205,2.962369575377577,3.246586868737739,3.221537869440508,2.755351745936183,3.968823555030068,4.251368192348281,3.8242210012140134,2.132159452976622,2.5615969123918663,1.4029474538526046,4.271589424957403,3.0014055862174738,3.6251458710566493,2.995851596950544,3.194481593501555,3.362264269619367,1.4104366004109792,1.4291110370316107,1.1601611124210147,2.7797519646646505,3.1100973933045357,2.6589402338673924,1.8663057009802912,1.9413811863377308,2.572907617649056,2.4455624570307104,3.226390395405214,2.7371399373840637,2.267075107075082,1.9033820382837772,1.8380251936431777,2.858577476728863,1.4258855464091218,2.127765842266749,3.3801823937127677,1.3910015596755203,1.523737584212177,3.1593377407138643,3.2521336418347095,3.570178038219681,2.491082934067083,2.443769998603617,1.59546697211584,3.113398646844137,1.7626070329233463,3.043877740210251,10.186776138424587
"Bakersfield, CA",2.929377577994234,4.27404157541839,3.5801957905357416,1.9058807535571467,3.427410195719872,1.6576651194399996,3.1315622067458593,2.204794013007027,3.1606511440137446,2.8282840863005925,1.8211062664523407,1.8109736547484743,1.9452132960720843,1.55649978002099,2.2015346583689106,1.22997986331807,1.361921045355002,2.0626740513251587,4.5463064258449535,3.83538052251774,2.9290109909624267,3.7134275304345263,3.7210288129490214,4.044349081495464,3.188035788372819,2.288770926271393,1.8298239485863583,3.4898029541091833,2.333857130392251,2.8075495813025215,2.869053290222363,2.6357169957749282,1.9067351735376312,2.0791295571908557,3.376103526546182,2.0562281120885224,3.182438872871795,3.3336074560595,2.9168088517587263,2.542860738539585,1.376633127855733,1.6005288104911555,1.9744804286272573,3.1724540207001475,2.692723018775639,3.4571300247998686,3.5100350626878734,2.857978748061358,3.845299318310856,3.890075179362774,3.749435705296947,2.5593491337251173,2.9127836678489,1.5329121441931686,4.179683118392949,2.8399845301911975,3.417887253383867,2.854383356437274,3.149742488146941,3.266024201992346,1.6788781009052323,1.6402445601280058,1.1914274376500833,2.6690769299778547,2.9923520776341563,2.5684752652651914,1.7441252184428435,1.8605341121081853,2.5210608647510058,2.314524087087109,3.181726624465107,2.576080426906751,2.44427195611726,2.187675871374955,1.7289245078737738,2.683414665963717,1.33854007980691,2.2540640790253086,3.174952935552295,1.643824584559194,1.5806387588268114,2.95293651946507,3.1240513823038563,3.377844418923602,2.3426514205236733,2.272228956979971,1.49414520089368,2.9807672241106826,1.9491383465197847,2.877423846093345,10.924925747475415
